,Version,Run,Directory,x0,Avg Diff (theory - actual),Avg Abs Diff,x0 / theory,actual / theory,actual (DPn=x0) / theory,N rows,N rows (DPn=x0),Error,Dispersity
146,kmc_runs_v3_1.1,run_124,DPN_1000,1000.0,73.41352421341061,78.56178195153568,9.07601019124486,0.333698106063884,,590363.0,0.0,,1.1
147,kmc_runs_v3_1.1,run_124,DPN_2000,2000.0,103.42071271962683,111.92354760175692,12.679712792867214,0.3443275329407513,,567150.0,0.0,,1.1
148,kmc_runs_v3_1.1,run_124,DPN_4000,4000.0,123.05976272102062,148.82249270626656,17.73289022956855,0.4544486839978473,,286251.0,0.0,,1.1
149,kmc_runs_v3_1.1,run_124,DPN_500,500.0,50.12808083412411,53.451992320234574,6.655281394889151,0.3327670325263086,,602007.0,0.0,,1.1
150,kmc_runs_v3_1.1,run_125,DPN_100,100.0,,,,,,0.0,0.0,,1.1
151,kmc_runs_v3_1.1,run_125,DPN_1000,1000.0,,,,,,0.0,0.0,,1.1
152,kmc_runs_v3_1.1,run_125,DPN_2000,2000.0,,,,,,0.0,0.0,,1.1
153,kmc_runs_v3_1.1,run_125,DPN_4000,4000.0,,,,,,0.0,0.0,,1.1
154,kmc_runs_v3_1.1,run_125,DPN_500,500.0,,,,,,0.0,0.0,,1.1
155,kmc_runs_v3_1.1,run_126,DPN_100,100.0,85.47060673907357,91.7242606815646,0.7421295823496825,0.3656973431755735,0.5221134949237647,16766.0,249.0,,1.1
156,kmc_runs_v3_1.1,run_126,DPN_1000,1000.0,222.9179482982683,276.09987197661786,2.308572828959047,0.4853776814713202,,16545.0,0.0,,1.1
157,kmc_runs_v3_1.1,run_126,DPN_2000,2000.0,306.55704504790293,390.6363968072797,3.257818656849052,0.5006463696272134,,16326.0,0.0,,1.1
158,kmc_runs_v3_1.1,run_126,DPN_4000,4000.0,433.3902166829129,552.1072977550833,4.605577491617571,0.5009969432394785,,15927.0,0.0,,1.1
159,kmc_runs_v3_1.1,run_126,DPN_500,500.0,162.57726109239442,196.86979780329008,1.6387017109604574,0.4671687281692565,,16772.0,0.0,,1.1
160,kmc_runs_v3_1.1,run_127,DPN_100,100.0,545.0108271683748,545.2177335614425,0.1716213384454134,0.0646451237412161,2.238878369719711,154833.0,11.0,,1.1
161,kmc_runs_v3_1.1,run_127,DPN_1000,1000.0,1827.0697940636617,1852.034162825947,0.4314010242800717,0.2118002194097568,,84409.0,0.0,,1.1
162,kmc_runs_v3_1.1,run_127,DPN_2000,2000.0,2151.1827324909063,2200.7728445238977,0.7002811579072531,0.2467836326105897,,149745.0,0.0,,1.1
163,kmc_runs_v3_1.1,run_127,DPN_4000,4000.0,2858.486345061604,3029.5982468830534,0.9493096690657696,0.3216028184351368,,144480.0,0.0,,1.1
164,kmc_runs_v3_1.1,run_127,DPN_500,500.0,1154.331271721618,1158.6171960395873,0.3738841292423692,0.1368277152302522,,155901.0,0.0,,1.1
165,kmc_runs_v3_1.1,run_128,DPN_100,100.0,11.679042153176267,16.901748664159857,3.8774488455046865,0.5471511148656614,0.5471511148656614,225.0,225.0,,1.1
166,kmc_runs_v3_1.1,run_128,DPN_1000,1000.0,28.620168523932247,50.19795721346609,12.260336400605222,0.6491071060545779,1.7479736754005732,142.0,7.0,,1.1
167,kmc_runs_v3_1.1,run_128,DPN_2000,2000.0,29.32915205448279,81.52096844889545,17.341669164923513,0.7456917740917111,0.0780375112421558,103.0,1.0,,1.1
168,kmc_runs_v3_1.1,run_128,DPN_4000,4000.0,18.19094190213214,103.62849226685034,24.528997586478994,0.8884486074967052,,59.0,0.0,,1.1
169,kmc_runs_v3_1.1,run_128,DPN_500,500.0,27.585530348074055,36.633528703778545,8.664140941376113,0.5219901542433564,0.5219901542433564,178.0,178.0,,1.1
170,kmc_runs_v3_1.1,run_129,DPN_100,100.0,11.695306511145064,15.422210621618312,4.024630835934522,0.529307087795398,0.549260466373927,17219.0,3821.0,,1.1
171,kmc_runs_v3_1.1,run_129,DPN_1000,1000.0,39.61990573552652,49.954653607593,12.65804438244102,0.4984894747715757,0.7657044135751186,18091.0,59.0,,1.1
172,kmc_runs_v3_1.1,run_129,DPN_2000,2000.0,55.97787324085465,71.05183920186064,17.892119025753672,0.4992186145830385,1.6174475599281322,18210.0,5.0,,1.1
173,kmc_runs_v3_1.1,run_129,DPN_4000,4000.0,80.37071511180666,100.0812028241254,25.298960765538943,0.491676107922024,,18160.0,0.0,,1.1
174,kmc_runs_v3_1.1,run_129,DPN_500,500.0,27.962371830581574,35.103568996484,8.958757336324734,0.4989837924434744,0.5341040742642312,17973.0,1304.0,,1.1
175,kmc_runs_v3_1.1,run_13,DPN_100,100.0,5.610301215677437,5.837413743659205,12.650001284991182,0.2902968241249283,,2209297.0,0.0,,1.1
176,kmc_runs_v3_1.1,run_13,DPN_1000,1000.0,19.035375916590564,20.42463418255772,37.991151728751134,0.2768241453389925,,2454567.0,0.0,,1.1
177,kmc_runs_v3_1.1,run_13,DPN_2000,2000.0,22.69994869663408,25.62225196249864,59.334456901100296,0.3265554362011885,,2580455.0,0.0,,1.1
