Time (min),Monomer Conversion,Polymer Wt Fraction,Mn (g/mol),Mw (g/mol),# Monomers,# Radical Chains RR,# Radical Chains BS,# Intact Chains,# Bonds
1786.51,0.988356,0.011644,923.582,4413.71,395492473,10,2,999995,3507632
1786.67,0.988358,0.011642,923.42,4412.61,395493282,8,2,999996,3506814
1786.84,0.988359,0.0116411,923.35,4412.15,395493689,8,0,999996,3506461
1787.02,0.988359,0.0116405,923.303,4412.05,395493917,4,2,999998,3506222
1787.17,0.988361,0.0116392,923.202,4411.15,395494391,8,2,999996,3505713
1787.35,0.988362,0.0116383,923.127,4410.79,395494796,4,1,999998,3505336
1787.5,0.988363,0.0116373,923.046,4410.57,395495171,6,2,999997,3504927
1787.67,0.988363,0.0116368,923.006,4410.38,395495424,6,2,999997,3504724
1787.84,0.988364,0.0116358,922.928,4410.03,395495824,2,0,999999,3504329
1788,0.988365,0.0116345,922.825,4409.26,395496333,4,2,999998,3503810
1788.17,0.988367,0.0116334,922.736,4408.75,395496794,2,0,999999,3503359
1788.33,0.988368,0.0116323,922.653,4408.34,395497211,2,0,999999,3502942
1788.51,0.988369,0.011631,922.55,4407.51,395497669,6,2,999997,3502424
1788.67,0.98837,0.01163,922.471,4407.13,395498132,0,0,1000000,3502022
1788.84,0.988371,0.0116289,922.38,4406.48,395498575,6,2,999997,3501568
1789,0.988372,0.0116279,922.299,4406.01,395498902,8,2,999996,3501162
1789.17,0.988373,0.0116268,922.218,4405.63,395499375,8,2,999996,3500752
1789.33,0.988374,0.0116259,922.141,4404.52,395499792,2,0,999999,3500361
1789.52,0.988375,0.0116247,922.047,4403.76,395500267,4,0,999998,3499885
1789.68,0.988376,0.0116238,921.978,4403.42,395500616,4,0,999998,3499536
1789.83,0.988377,0.0116226,921.885,4402.21,395501052,4,2,999998,3499067
1790,0.988379,0.011621,921.752,4400.86,395501726,6,2,999997,3498399
1790.17,0.98838,0.0116196,921.647,4399.82,395502282,6,0,999997,3497869
1790.33,0.988382,0.0116182,921.535,4399.11,395502814,6,2,999997,3497303
1790.5,0.988383,0.0116174,921.468,4398.34,395503151,6,1,999997,3496964
1790.68,0.988384,0.011616,921.361,4397.81,395503674,6,2,999997,3496429
1790.83,0.988385,0.0116145,921.243,4397.13,395504317,10,0,999995,3495832
1791.01,0.988386,0.0116136,921.169,4396.89,395504698,2,0,999999,3495455
1791.18,0.988387,0.0116125,921.083,4396.29,395505120,4,2,999998,3495021
1791.33,0.988389,0.0116105,920.921,4394.03,395505843,10,2,999995,3494210
1791.5,0.988391,0.0116089,920.798,4393.19,395506530,6,2,999997,3493585
1791.67,0.988392,0.0116074,920.677,4392.59,395507128,6,2,999997,3492974
1791.83,0.988394,0.0116058,920.554,4391.58,395507700,10,2,999995,3492358
1792,0.988395,0.0116048,920.47,4391,395508226,2,0,999999,3491927
1792.18,0.988397,0.0116034,920.356,4390.08,395508774,4,2,999998,3491357
1792.34,0.988398,0.011602,920.249,4389.62,395509326,8,2,999996,3490817
1792.5,0.9884,0.0116004,920.118,4388.45,395509969,4,2,999998,3490156
1792.67,0.988401,0.0115987,919.988,4387.34,395510613,8,2,999996,3489499
1792.84,0.988403,0.0115967,919.831,4385.82,395511446,2,0,999999,3488707
1793.01,0.988405,0.0115951,919.704,4384.69,395511987,6,2,999997,3488068
1793.17,0.988406,0.0115945,919.652,4384.33,395512354,0,0,1000000,3487800
1793.34,0.988406,0.0115938,919.597,4384.07,395512568,6,2,999997,3487529
1793.51,0.988407,0.011593,919.536,4383.16,395512913,2,2,999999,3487218
1793.69,0.988408,0.0115922,919.474,4382.89,395513232,4,2,999998,3486905
1793.83,0.988409,0.0115912,919.391,4382.4,395513647,8,2,999996,3486487
1794,0.988411,0.0115891,919.228,4381.64,395514473,6,2,999997,3485667
1794.17,0.988412,0.0115882,919.155,4381.35,395514812,6,2,999997,3485299
1794.34,0.988413,0.0115866,919.03,4379.1,395515459,6,2,999997,3484666
1794.51,0.988414,0.0115861,918.988,4378.41,395515572,4,2,999998,3484455
1794.67,0.988415,0.0115848,918.882,4377.74,395516229,6,0,999997,3483922
1794.84,0.988416,0.0115839,918.813,4377.35,395516579,6,0,999997,3483572
1795.01,0.988417,0.0115828,918.724,4376.73,395516986,2,2,999999,3483122
1795.17,0.988418,0.0115817,918.641,4376.26,395517417,6,1,999997,3482707
1795.34,0.988419,0.011581,918.586,4376.13,395517688,6,2,999997,3482428
1795.51,0.98842,0.0115803,918.525,4375.68,395517958,4,2,999998,3482116
1795.67,0.988421,0.0115791,918.435,4374.99,395518486,4,0,999998,3481666
1795.84,0.988422,0.0115775,918.304,4373.08,395519105,4,2,999998,3481004
1796,0.988423,0.0115768,918.251,4372.82,395519414,8,0,999996,3480736
1796.18,0.988424,0.011576,918.186,4372.45,395519745,4,0,999998,3480407
1796.34,0.988426,0.0115741,918.039,4371.08,395520418,4,2,999998,3479668
1796.51,0.988427,0.0115724,917.902,4370.07,395521132,6,2,999997,3478974
1796.67,0.988429,0.0115711,917.794,4369.23,395521660,6,2,999997,3478431
1796.84,0.988431,0.0115694,917.66,4368.17,395522392,6,2,999997,3477753
1797,0.988432,0.0115678,917.534,4367.09,395522976,8,2,999996,3477121
1797.17,0.988434,0.0115664,917.424,4366.63,395523559,6,2,999997,3476567
1797.36,0.988434,0.0115657,917.373,4366.47,395523849,2,0,999999,3476304
1797.5,0.988435,0.011565,917.31,4366.15,395524119,8,2,999996,3475992
1797.67,0.988436,0.0115639,917.229,4365.67,395524518,6,2,999997,3475581
1797.83,0.988437,0.0115627,917.128,4364.8,395525080,6,0,999997,3475071
1798.01,0.988438,0.0115616,917.042,4364.31,395525490,4,2,999998,3474636
1798.18,0.98844,0.0115602,916.93,4363.54,395526085,2,0,999999,3474068
1798.33,0.988441,0.0115594,916.87,4363.32,395526354,4,2,999998,3473768
1798.51,0.988442,0.0115576,916.727,4362.09,395527059,4,2,999998,3473049
1798.67,0.988443,0.0115568,916.66,4361.68,395527440,6,0,999997,3472711
1798.84,0.988445,0.0115552,916.539,4360.99,395528004,4,2,999998,3472097
1799.01,0.988446,0.0115544,916.474,4360.66,395528383,4,0,999998,3471769
1799.17,0.988447,0.0115532,916.379,4360.06,395528815,6,2,999997,3471295
1799.34,0.988447,0.0115524,916.317,4359.7,395529140,6,2,999997,3470978
1799.53,0.988449,0.0115515,916.239,4359.25,395529560,6,1,999997,3470588
1799.67,0.988449,0.0115509,916.196,4359.04,395529751,6,2,999997,3470371
1799.84,0.98845,0.0115495,916.088,4358.24,395530324,6,0,999997,3469827
1800,0.988452,0.0115476,915.936,4356.65,395531098,2,0,999999,3469055
1800.17,0.988454,0.0115457,915.78,4354.91,395531868,6,2,999997,3468269
1800.33,0.988455,0.0115445,915.69,4354.46,395532268,6,2,999997,3467816
1800.52,0.988457,0.0115435,915.608,4353.91,395532753,2,0,999999,3467400
1800.67,0.988458,0.011542,915.488,4353.26,395533313,4,2,999998,3466796
1800.83,0.988459,0.011541,915.413,4352.41,395533720,6,2,999997,3466419
1801.01,0.988461,0.0115394,915.283,4351.35,395534386,8,0,999996,3465764
1801.18,0.988461,0.0115385,915.216,4351.02,395534714,2,2,999999,3465423
1801.34,0.988462,0.0115381,915.179,4350.85,395534897,6,2,999997,3465237
1801.51,0.988463,0.0115368,915.077,4349.87,395535360,8,2,999996,3464728
1801.68,0.988464,0.0115356,914.979,4349.29,395535888,2,2,999999,3464226
1801.83,0.988465,0.0115349,914.926,4349.03,395536171,10,2,999995,3463965
1802,0.988466,0.0115341,914.861,4348.47,395536430,6,2,999997,3463634
1802.17,0.988467,0.0115333,914.796,4348.16,395536796,4,2,999998,3463304
1802.34,0.988468,0.0115323,914.723,4347.58,395537158,4,2,999998,3462937
1802.51,0.988469,0.011531,914.616,4346.7,395537728,4,2,999998,3462396
1802.67,0.988469,0.0115305,914.578,4346.4,395537930,6,2,999997,3462209
1802.84,0.988471,0.0115294,914.488,4345.67,395538367,6,2,999997,3461752
1803,0.988471,0.0115286,914.428,4345.35,395538654,4,2,999998,3461447
1803.17,0.988473,0.0115275,914.336,4344.65,395539170,0,0,1000000,3460984
1803.34,0.988474,0.0115256,914.187,4342.35,395539891,6,2,999997,3460234
1803.5,0.988476,0.0115242,914.076,4341.38,395540482,0,0,1000000,3459672
1803.67,0.988477,0.0115231,913.994,4340.87,395540834,6,2,999997,3459263
1803.86,0.988478,0.0115222,913.921,4340.65,395541242,4,2,999998,3458893
1804,0.988479,0.0115209,913.818,4339.65,395541727,2,2,999999,3458371
1804.17,0.98848,0.0115203,913.772,4339.53,395541992,4,1,999998,3458139
1804.33,0.988481,0.011519,913.666,4338.69,395542548,4,0,999998,3457604
1804.51,0.988483,0.0115168,913.489,4337.06,395543440,6,0,999997,3456711
1804.68,0.988485,0.0115153,913.37,4335.62,395544040,2,0,999999,3456113
1804.84,0.988486,0.0115144,913.299,4335.07,395544399,4,0,999998,3455753
1805,0.988487,0.0115132,913.207,4334.25,395544863,2,0,999999,3455290
1805.17,0.988488,0.0115118,913.093,4333.02,395545437,6,0,999997,3454714
1805.34,0.988489,0.0115108,913.012,4332.58,395545783,6,2,999997,3454305
1805.5,0.98849,0.0115098,912.932,4332.14,395546207,8,2,999996,3453906
1805.67,0.988492,0.0115083,912.815,4331.36,395546788,4,2,999998,3453314
1805.83,0.988493,0.0115073,912.74,4330.91,395547222,2,0,999999,3452931
1806,0.988494,0.011506,912.636,4330.16,395547702,8,2,999996,3452409
1806.17,0.988495,0.0115048,912.542,4329.56,395548218,4,0,999998,3451934
1806.34,0.988497,0.011503,912.399,4328.68,395548877,4,2,999998,3451214
1806.5,0.988498,0.0115017,912.292,4327.17,395549440,4,2,999998,3450673
1806.67,0.9885,0.0114999,912.153,4326.14,395550089,4,2,999998,3449973
1806.84,0.988501,0.0114994,912.111,4325.93,395550380,6,2,999997,3449762
1807.02,0.988502,0.0114985,912.035,4325.53,395550763,6,2,999997,3449380
1807.18,0.988502,0.0114977,911.978,4325.31,395551057,4,2,999998,3449089
1807.33,0.988503,0.0114966,911.888,4324.63,395551504,6,1,999997,3448634
1807.5,0.988505,0.0114954,911.79,4323.78,395551972,4,2,999998,3448140
1807.67,0.988506,0.0114944,911.713,4323.39,395552402,4,0,999998,3447750
1807.83,0.988507,0.0114928,911.589,4322.27,395552973,4,1,999998,3447125
1808,0.988508,0.0114923,911.551,4322.03,395553219,4,0,999998,3446933
1808.17,0.988508,0.0114918,911.504,4321.76,395553454,4,0,999998,3446698
1808.33,0.98851,0.01149,911.367,4320.98,395554143,4,0,999998,3446009
1808.5,0.988511,0.0114891,911.294,4320.34,395554513,4,0,999998,3445639
1808.69,0.988512,0.0114883,911.228,4319.73,395554830,2,2,999999,3445306
1808.84,0.988513,0.011487,911.123,4318.51,395555321,6,2,999997,3444778
1809,0.988515,0.0114854,911.001,4317.72,395555964,10,2,999995,3444162
1809.17,0.988516,0.0114844,910.92,4317.37,395556404,2,0,999999,3443749
1809.35,0.988517,0.0114833,910.834,4316.7,395556829,4,1,999998,3443317
1809.51,0.988517,0.0114828,910.792,4316.45,395557031,8,1,999996,3443108
1809.68,0.988518,0.011482,910.727,4316.11,395557370,2,1,999999,3442777
1809.84,0.98852,0.0114803,910.596,4315.23,395557994,6,2,999997,3442120
1810.02,0.988521,0.0114791,910.498,4314.47,395558501,4,2,999998,3441625
1810.17,0.988522,0.0114774,910.363,4312.97,395559057,10,3,999995,3440947
1810.34,0.988524,0.0114758,910.243,4311.3,395559820,2,0,999999,3440333
1810.5,0.988525,0.0114747,910.15,4310.56,395560247,4,2,999998,3439866
1810.67,0.988526,0.0114738,910.079,4310.21,395560627,6,2,999997,3439508
1810.84,0.988528,0.0114721,909.945,4309.16,395561303,8,2,999996,3438833
1811.01,0.988529,0.0114714,909.889,4308.79,395561590,2,2,999999,3438549
1811.17,0.98853,0.0114698,909.763,4307.96,395562205,8,2,999996,3437918
1811.34,0.988531,0.0114689,909.692,4307.51,395562575,4,2,999998,3437556
1811.5,0.988532,0.0114682,909.635,4307.07,395562873,6,2,999997,3437271
1811.67,0.988533,0.011467,909.54,4306.55,395563361,4,0,999998,3436791
1811.84,0.988534,0.0114659,909.457,4306.09,395563783,2,0,999999,3436370
1812,0.988535,0.0114647,909.356,4304.79,395564291,4,0,999998,3435861
1812.17,0.988536,0.0114639,909.294,4304.52,395564593,4,2,999998,3435548
1812.34,0.988537,0.011463,909.225,4304.23,395564932,6,1,999997,3435200
1812.51,0.988538,0.011462,909.147,4303.91,395565321,6,2,999997,3434809
1812.67,0.98854,0.0114603,909.006,4302.76,395566056,2,0,999999,3434097
1812.83,0.988541,0.0114592,908.92,4302.1,395566491,2,0,999999,3433662
1813,0.988542,0.0114584,908.857,4301.65,395566764,6,2,999997,3433345
1813.17,0.988543,0.0114574,908.779,4301.29,395567196,10,0,999995,3432953
1813.34,0.988543,0.0114566,908.717,4300.98,395567510,6,0,999997,3432641
1813.51,0.988544,0.0114553,908.616,4299.84,395567879,8,2,999996,3432133
1813.67,0.988546,0.0114543,908.533,4299.4,395568418,8,2,999996,3431713
1813.84,0.988547,0.0114527,908.405,4298.3,395569023,6,2,999997,3431063
1814,0.988549,0.0114511,908.283,4297.16,395569654,6,2,999997,3430448
1814.17,0.988549,0.0114505,908.233,4296.97,395569942,6,1,999997,3430198
1814.35,0.988551,0.0114487,908.086,4295.75,395570672,4,2,999998,3429456
1814.51,0.988553,0.0114469,907.95,4294.29,395571337,10,2,999995,3428774
1814.67,0.988554,0.011446,907.872,4293.68,395571684,6,2,999997,3428377
1814.85,0.988555,0.0114455,907.834,4293.19,395571969,4,0,999998,3428183
1815,0.988556,0.0114444,907.746,4292.81,395572392,4,2,999998,3427741
1815.17,0.988556,0.0114436,907.684,4292.58,395572728,2,0,999999,3427425
1815.35,0.988557,0.0114427,907.614,4292.29,395573055,8,1,999996,3427078
1815.5,0.988558,0.011442,907.559,4292.06,395573335,8,2,999996,3426796
1815.67,0.988559,0.0114408,907.465,4291.41,395573812,8,2,999996,3426325
1815.84,0.988561,0.0114393,907.343,4290.65,395574408,6,2,999997,3425705
1816.02,0.988562,0.0114376,907.205,4289.78,395575108,4,2,999998,3425012
1816.18,0.988564,0.0114359,907.072,4288.11,395575781,8,2,999996,3424339
1816.34,0.988565,0.0114347,906.979,4287.68,395576267,8,2,999996,3423872
1816.51,0.988566,0.0114337,906.903,4286.9,395576654,6,2,999997,3423488
1816.67,0.988567,0.0114326,906.809,4285.96,395577123,8,1,999996,3423014
1816.84,0.988568,0.0114317,906.737,4285.55,395577488,6,1,999997,3422651
1817,0.98857,0.0114298,906.589,4284.1,395578179,4,1,999998,3421902
1817.17,0.988572,0.0114281,906.457,4283.17,395578890,4,2,999998,3421237
1817.33,0.988572,0.0114276,906.414,4283.02,395579102,6,2,999997,3421021
1817.5,0.988573,0.0114267,906.347,4282.6,395579473,4,0,999998,3420679
1817.67,0.988574,0.0114257,906.267,4282.26,395579877,2,0,999999,3420276
1817.84,0.988575,0.0114249,906.202,4282.04,395580178,8,1,999996,3419950
1818,0.988576,0.0114233,906.078,4281.1,395580758,10,2,999995,3419328
1818.17,0.988577,0.0114228,906.037,4280.93,395581033,6,0,999997,3419118
1818.36,0.988578,0.0114215,905.929,4280.33,395581551,2,2,999999,3418571
1818.5,0.98858,0.0114202,905.827,4279.63,395582080,4,2,999998,3418057
1818.68,0.988581,0.0114191,905.742,4279.14,395582494,4,2,999998,3417628
1818.84,0.988582,0.0114182,905.673,4278.44,395582848,4,2,999998,3417279
1819.01,0.988583,0.0114167,905.548,4276.73,395583455,6,2,999997,3416654
1819.17,0.988584,0.0114157,905.474,4275.68,395583876,2,0,999999,3416277
1819.34,0.988586,0.0114145,905.375,4274.34,395584376,2,0,999999,3415777
1819.51,0.988586,0.0114138,905.322,4274.1,395584627,4,2,999998,3415508
1819.67,0.988588,0.0114123,905.205,4273.15,395585199,8,2,999996,3414924
1819.84,0.988589,0.011411,905.098,4272.57,395585770,4,0,999998,3414382
1820,0.98859,0.01141,905.021,4271.79,395586122,8,2,999996,3413992
1820.17,0.988591,0.0114085,904.901,4271.16,395586720,12,2,999994,3413390
1820.33,0.988592,0.0114075,904.82,4270.71,395587147,6,1,999997,3412978
1820.5,0.988594,0.0114062,904.716,4270.28,395587699,4,0,999998,3412453
1820.68,0.988595,0.0114048,904.606,4269.59,395588227,6,2,999997,3411897
1820.83,0.988596,0.0114036,904.509,4268.85,395588740,6,0,999997,3411411
1821,0.988597,0.0114026,904.43,4268.14,395589144,4,0,999998,3411008
1821.17,0.988598,0.0114015,904.348,4267.59,395589500,2,2,999999,3410595
1821.34,0.9886,0.0113996,904.193,4266.15,395590295,8,1,999996,3409818
1821.5,0.988602,0.0113982,904.085,4265.07,395590885,2,0,999999,3409268
1821.67,0.988603,0.0113968,903.973,4263.99,395591441,8,0,999996,3408709
1821.84,0.988604,0.0113965,903.948,4263.85,395591574,4,0,999998,3408578
1822,0.988604,0.0113955,903.871,4263.44,395591928,6,1,999997,3408191
1822.17,0.988606,0.0113933,903.697,4261.92,395592763,6,2,999997,3407312
1822.34,0.988608,0.0113919,903.586,4261.2,395593360,10,2,999995,3406755
1822.51,0.98861,0.01139,903.434,4259.71,395594112,6,2,999997,3405988
1822.67,0.988611,0.0113889,903.343,4259.09,395594608,6,2,999997,3405528
1822.83,0.988612,0.0113883,903.296,4258.7,395594864,2,0,999999,3405289
1823.01,0.988612,0.0113878,903.256,4258.56,395595040,4,2,999998,3405086
1823.17,0.988613,0.011387,903.192,4258.15,395595341,8,2,999996,3404765
1823.34,0.988614,0.0113859,903.106,4257.68,395595817,6,0,999997,3404334
1823.5,0.988615,0.0113853,903.061,4257.47,395596030,6,2,999997,3404106
1823.67,0.988615,0.0113847,903.013,4257.3,395596283,4,1,999998,3403863
1823.84,0.988616,0.0113839,902.953,4257.07,395596586,6,1,999997,3403559
1824,0.988617,0.0113829,902.87,4256.59,395597013,4,0,999998,3403139
1824.17,0.988618,0.0113819,902.794,4256.22,395597398,2,0,999999,3402755
1824.33,0.98862,0.0113803,902.661,4254.04,395598062,6,0,999997,3402089
1824.5,0.988621,0.0113789,902.554,4253.35,395598607,2,0,999999,3401546
1824.67,0.988623,0.0113773,902.43,4252.59,395599199,6,2,999997,3400920
1824.83,0.988624,0.011376,902.325,4252.12,395599756,6,1,999997,3400392
1825,0.988625,0.0113751,902.254,4251.59,395600121,2,0,999999,3400032
1825.17,0.988626,0.0113736,902.131,4250.61,395600732,6,1,999997,3399414
1825.36,0.988627,0.0113728,902.07,4250.24,395601051,2,0,999999,3399102
1825.5,0.988629,0.0113714,901.954,4249.51,395601611,8,1,999996,3398522
1825.67,0.98863,0.01137,901.844,4248.75,395602155,6,2,999997,3397964
1825.84,0.988631,0.0113691,901.773,4248.24,395602517,8,1,999996,3397609
1826,0.988632,0.0113682,901.707,4247.98,395602824,12,2,999994,3397279
1826.17,0.988633,0.011367,901.607,4247.23,395603358,4,2,999998,3396767
1826.33,0.988634,0.0113658,901.513,4246.88,395603844,8,2,999996,3396295
1826.51,0.988636,0.0113642,901.386,4245.72,395604461,2,2,999999,3395652
1826.67,0.988637,0.0113632,901.31,4245.07,395604881,6,0,999997,3395270
1826.83,0.988638,0.0113622,901.228,4244.46,395605275,2,2,999999,3394856
1827,0.988639,0.0113606,901.103,4243.61,395605919,4,2,999998,3394225
1827.17,0.98864,0.0113597,901.027,4242.69,395606311,4,0,999998,3393841
1827.34,0.988642,0.0113577,900.874,4240.5,395607030,6,1,999997,3393071
1827.51,0.988644,0.0113563,900.758,4239.69,395607657,6,1,999997,3392489
1827.69,0.988645,0.0113549,900.651,4238.9,395608183,4,2,999998,3391945
1827.84,0.988645,0.0113547,900.631,4238.82,395608259,4,2,999998,3391847
1828,0.988646,0.0113539,900.57,4238.58,395608617,4,0,999998,3391535
1828.21,0.988648,0.0113523,900.44,4237.48,395609235,4,2,999998,3390879
1828.33,0.988649,0.0113514,900.374,4237,395609600,6,0,999997,3390551
1828.51,0.98865,0.0113504,900.292,4236.55,395610002,4,2,999998,3390132
1828.67,0.98865,0.0113499,900.253,4236.38,395610210,6,0,999997,3389941
1828.84,0.988651,0.0113487,900.159,4235.38,395610637,4,2,999998,3389466
1829,0.988652,0.0113479,900.097,4234.81,395610959,2,2,999999,3389148
1829.17,0.988653,0.0113465,899.987,4234.19,395611533,8,2,999996,3388596
1829.33,0.988655,0.0113448,899.845,4232.52,395612270,6,0,999997,3387881
1829.53,0.988656,0.0113438,899.767,4231.89,395612634,6,2,999997,3387486
1829.67,0.988657,0.0113427,899.678,4231.27,395613039,6,2,999997,3387040
1829.84,0.988658,0.0113419,899.619,4230.9,395613379,8,2,999996,3386741
1830,0.988659,0.011341,899.549,4230.34,395613766,2,0,999999,3386387
1830.2,0.98866,0.0113396,899.434,4229.3,395614347,2,0,999999,3385806
1830.34,0.988661,0.0113388,899.373,4229.06,395614625,4,2,999998,3385498
1830.52,0.988662,0.0113379,899.302,4227.93,395614997,2,2,999999,3385141
1830.67,0.988663,0.0113368,899.21,4227.42,395615422,12,2,999994,3384682
1830.83,0.988664,0.0113362,899.162,4227.24,395615718,2,0,999999,3384435
1831.01,0.988665,0.0113351,899.076,4226.67,395616132,2,2,999999,3383999
1831.18,0.988666,0.0113336,898.96,4225.97,395616722,6,2,999997,3383416
1831.34,0.988667,0.0113325,898.876,4225.41,395617120,8,2,999996,3382993
1831.5,0.988668,0.0113315,898.796,4224.79,395617563,6,0,999997,3382588
1831.67,0.98867,0.01133,898.67,4223.33,395618096,4,1,999998,3381953
1831.83,0.988671,0.0113286,898.56,4222.48,395618757,2,0,999999,3381396
1832.01,0.988672,0.0113278,898.501,4222,395619025,6,2,999997,3381098
1832.17,0.988673,0.0113272,898.451,4221.82,395619277,4,2,999998,3380847
1832.35,0.988675,0.0113252,898.292,4220.35,395620075,2,2,999999,3380043
1832.5,0.988676,0.0113242,898.216,4219.95,395620478,8,2,999996,3379664
1832.67,0.988677,0.0113223,898.063,4218.78,395621172,6,2,999997,3378890
1832.83,0.988679,0.0113207,897.934,4217.76,395621867,8,1,999996,3378242
1833.03,0.98868,0.0113199,897.876,4217.37,395622182,4,2,999998,3377948
1833.17,0.988681,0.0113193,897.823,4217.01,395622459,4,2,999998,3377680
1833.34,0.988681,0.0113186,897.772,4216.63,395622729,6,0,999997,3377422
1833.5,0.988683,0.0113171,897.648,4215.67,395623337,6,2,999997,3376796
1833.67,0.988684,0.0113156,897.533,4214.21,395623940,2,0,999999,3376213
1833.83,0.988685,0.0113148,897.468,4214.06,395624246,8,2,999996,3375890
1834,0.988686,0.0113136,897.374,4213.39,395624695,4,2,999998,3375412
1834.17,0.988688,0.0113118,897.234,4211.82,395625445,6,0,999997,3374706
1834.34,0.988689,0.011311,897.17,4211.53,395625736,8,2,999996,3374388
1834.5,0.98869,0.0113103,897.112,4211.18,395626050,8,1,999996,3374094
1834.67,0.98869,0.0113097,897.065,4210.81,395626296,2,2,999999,3373852
1834.83,0.988692,0.0113082,896.943,4210.14,395626836,6,2,999997,3373242
1835.01,0.988692,0.0113075,896.892,4209.66,395627172,2,0,999999,3372981
1835.17,0.988693,0.0113067,896.823,4209.36,395627507,8,1,999996,3372638
1835.34,0.988695,0.0113054,896.721,4208.51,395628039,0,0,1000000,3372115
1835.5,0.988696,0.0113038,896.593,4207.58,395628675,6,0,999997,3371476
1835.69,0.988697,0.0113029,896.527,4207.09,395628966,4,2,999998,3371142
1835.83,0.988697,0.0113027,896.506,4207.03,395629111,2,1,999999,3371033
1836,0.988698,0.0113022,896.467,4206.88,395629302,6,2,999997,3370837
1836.18,0.988699,0.0113009,896.364,4206.27,395629801,8,2,999996,3370321
1836.34,0.988701,0.0112994,896.244,4205.41,395630411,4,2,999998,3369712
1836.52,0.988701,0.0112985,896.178,4204.94,395630769,4,2,999998,3369378
1836.68,0.988703,0.0112974,896.09,4204.28,395631214,8,0,999996,3368936
1836.84,0.988704,0.0112964,896.012,4203.55,395631612,4,0,999998,3368540
1837,0.988704,0.0112957,895.955,4203.16,395631899,2,0,999999,3368254
1837.17,0.988705,0.0112948,895.885,4202.72,395632249,4,0,999998,3367903
1837.33,0.988707,0.0112934,895.773,4201.35,395632794,8,2,999996,3367341
1837.53,0.988708,0.0112921,895.664,4200.59,395633346,4,2,999998,3366788
1837.68,0.988709,0.0112914,895.614,4200.33,395633616,4,0,999998,3366536
1837.83,0.988709,0.0112905,895.545,4199.76,395633948,8,1,999996,3366187
1838,0.988711,0.0112891,895.431,4198.63,395634539,6,0,999997,3365612
1838.17,0.988712,0.0112874,895.298,4197.25,395635175,10,2,999995,3364943
1838.33,0.988714,0.0112862,895.198,4196.03,395635696,2,2,999999,3364435
1838.5,0.988714,0.0112857,895.157,4195.71,395635861,6,2,999997,3364230
1838.67,0.988716,0.0112839,895.017,4194.7,395636614,4,2,999998,3363524
1838.84,0.988718,0.0112822,894.879,4193.79,395637309,8,2,999996,3362828
1839,0.988718,0.0112815,894.83,4193.53,395637573,6,0,999997,3362578
1839.17,0.988719,0.0112805,894.744,4192.88,395637939,8,2,999996,3362148
1839.34,0.98872,0.0112796,894.673,4192.4,395638351,6,2,999997,3361790
1839.5,0.988721,0.0112787,894.607,4191.96,395638701,2,0,999999,3361452
1839.67,0.988722,0.0112777,894.522,4191.57,395639124,4,1,999998,3361026
1839.84,0.988724,0.011276,894.393,4190.45,395639752,8,2,999996,3360377
1840,0.988725,0.0112747,894.285,4189.52,395640299,6,2,999997,3359830
1840.17,0.988726,0.0112739,894.228,4189.32,395640608,4,0,999998,3359544
1840.33,0.988727,0.0112726,894.125,4188.43,395641108,12,2,999994,3359025
1840.5,0.988729,0.011271,893.993,4187.22,395641793,2,1,999999,3358353
1840.67,0.98873,0.0112702,893.927,4186.43,395642111,4,2,999998,3358025
1840.87,0.988731,0.0112692,893.852,4185.91,395642471,2,2,999999,3357642
1841.01,0.988732,0.0112682,893.774,4185.16,395642883,4,2,999998,3357253
1841.18,0.988733,0.0112669,893.672,4184.21,395643412,6,0,999997,3356739
1841.35,0.988734,0.0112659,893.589,4183.19,395643836,4,0,999998,3356316
1841.5,0.988736,0.0112642,893.452,4182.18,395644517,6,1,999997,3355630
1841.67,0.988737,0.011263,893.358,4181.55,395644941,6,2,999997,3355154
1841.83,0.988738,0.0112618,893.266,4181.07,395645412,6,1,999997,3354691
1842,0.988739,0.0112612,893.213,4180.92,395645723,10,0,999995,3354426
1842.17,0.98874,0.0112603,893.145,4180.52,395646049,6,2,999997,3354079
1842.34,0.98874,0.0112595,893.085,4180.32,395646332,6,2,999997,3353779
1842.5,0.988741,0.011259,893.041,4179.74,395646598,4,0,999998,3353554
1842.67,0.988742,0.0112577,892.939,4179.1,395647068,10,2,999995,3353045
1842.84,0.988743,0.0112564,892.836,4178.51,395647593,8,2,999996,3352520
1843.01,0.988745,0.0112553,892.751,4177.99,395648063,4,0,999998,3352089
1843.17,0.988746,0.0112544,892.675,4177.65,395648448,2,0,999999,3351705
1843.35,0.988748,0.0112522,892.503,4176.14,395649286,4,2,999998,3350838
1843.51,0.988748,0.0112518,892.472,4176.03,395649468,6,0,999997,3350683
1843.67,0.988749,0.0112508,892.392,4175.52,395649853,10,2,999995,3350281
1843.84,0.98875,0.0112496,892.301,4174.41,395650302,6,2,999997,3349821
1844.01,0.988751,0.0112484,892.204,4173.52,395650792,4,2,999998,3349331
1844.17,0.988753,0.0112473,892.116,4172.83,395651265,2,0,999999,3348888
1844.34,0.988754,0.0112457,891.99,4171.77,395651875,6,2,999997,3348255
1844.51,0.988756,0.0112442,891.869,4170.73,395652486,6,2,999997,3347644
1844.67,0.988757,0.0112428,891.756,4170,395653036,8,1,999996,3347075
