time:1	Mass_Fract_1:2	Poly_Mass_Density_1:3	Monomer_Mass_Density_1:4	Monomer_MW_1:5	Mn_total_1:6	Mw_total_1:7	Mn_poly_1:8	Mw_poly_1:9	PDI_poly_1:10	Xn_poly_1:11	Xw_poly_1:12	F1_in_1:13	diff_power:14	fiss_power:15	beta_power:16	chaint_power:17	F_Diff_Limit_1:18	F_PS_Diff_Limit_1:19	F_Fiss_Limit_1:20	F_PS_Fiss_Limit_1:21	F_Chaint_Limit_1:22	F_Chaint_LMWR_1:23	bA:24	bB:25	Lower_Limit:26	Temperature:27	alpha_bs:28	alpha_ra:29	LMWP_see_Polymer1:30	LMWP_bi_react:31	Mass_Change:32	Mass_Left_1:33	Vol_Factor:34	Mass_Total_1:35	bond_pp:36	num_bonds_1_pp:37	total_bonds_1:38	netrate_BF:39	netrate_R:40	netrate_BS:41	d0:42	Rhat:43	ZL:44	kI:45	kT:46	kD:47	F_chainf_D_1l_pp_pp:48	F_recomb_actual_same_epep:49	chainf_except_D_1l_pp:50	chainf_real_except_D_1l_pp:51	F_end_beta_Rep_1l_pp_ppp:52	DONTUSE:53	DONTUSE_D_1s2pp:54	num_end_H_p:55	arctan_power:56	arctan_factor:57	pie:58	random1:59	random2:60	D_1l_pp0:61	D_1l_pp1:62	D_1l_pp2:63	D_1l_pp3:64	F_D_1l_pp:65	Xn_D_1l_pp:66	bondst_D_1l_pp:67	bondst_lmwr_D_1l_pp:68	bondst_bs_D_1l_pp:69	bondwk_ra_D_1l_pp:70	Rep_1l_pp0:71	Rep_1l_pp1:72	Rep_1l_pp2:73	Rep_1l_pp0B:74	Rep_1l_pp1B:75	Xn_Rep_1l_pp:76	bondst_bs_Rep_1l_pp:77	bondwk_ra_Rep_1l_pp:78	D_1s2pp:79	D_1s2pp_MY:80	F_D_1s2pp:81	so_D_1s2pp:82	SP:83	SP_MY:84	F_SP:85	so_SP:86	Dt1_0:87	Dt1_1:88	Dt1_2:89	Dt0:90	Dt1:91	Dt2:92	Dp1_0:93	Dp1_1:94	Dp1_2:95	Ds1_0:96	Ds1_1:97	Ds1_2:98	Ds0:99	Ds1:100	Ds2:101	R1_0:102	R1_1:103	Xn_R1:104	Re1_0:105	Re1_1:106	Xn_Re1:107	Rs1_0:108	Rs1_1:109	Xn_Rs1:110	Polymer_Yield:111	LMWP_Yield:112	
9.060000e+03	1.000000e+00	5.000000e+00	5.000000e+00	1.982200e+02	2.460942e+02	2.238760e+04	1.562277e+04	1.128140e+05	7.221127e+00	7.881531e+01	5.691354e+02	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	3.179370e-02	5.158968e-01	1.000000e+00	1.000000e+00	3.179370e-02	5.000000e-01	0.000000e+00	2.000000e+00	2.000000e+00	5.331500e+02	7.600000e-01	2.400000e-01	0.000000e+00	3.322259e-03	0.000000e+00	4.970127e-03	0.000000e+00	2.522445e-02	5.032287e-02	1.000000e+00	5.032287e-02	2.715287e-09	2.715401e-09	1.374591e-06	9.851785e-01	1.647813e-09	5.062309e+02	5.463215e-07	1.000000e+09	8.341737e+02	1.000000e+00	1.000000e+00	0.000000e+00	2.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.000000e+00	1.000000e+02	3.141593e+00	5.000000e-01	3.333333e-01	6.306042e-05	4.970127e-03	2.828675e+00	2.996855e+03	1.000000e+00	7.881531e+01	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.647847e-09	5.182938e-08	3.053643e-04	1.647847e+11	5.182938e+12	3.145278e+01	1.000000e+00	1.000000e+00	2.025432e-02	8.029639e-01	8.029639e-01	1.000000e+00	-8.313580e-42	-6.591685e-40	-3.295842e-40	2.000000e+00	2.031738e-02	2.522445e-02	2.848929e+00	2.031738e-02	2.522445e-02	2.848929e+00	6.306042e-05	4.970127e-03	2.828675e+00	2.025432e-02	2.025432e-02	2.025432e-02	2.025432e-02	2.025432e-02	2.025432e-02	1.647847e-09	5.182938e-08	3.145278e+01	1.647847e-09	5.182938e-08	3.145278e+01	0.000000e+00	0.000000e+00	1.000000e+00	1.970361e-01	8.029639e-01	5.331500e+02	
9.070000e+03	1.000000e+00	5.000000e+00	5.000000e+00	1.982200e+02	2.459280e+02	2.233861e+04	1.557959e+04	1.128768e+05	7.245169e+00	7.859749e+01	5.694520e+02	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	3.198916e-02	5.159946e-01	1.000000e+00	1.000000e+00	3.198916e-02	5.000000e-01	0.000000e+00	2.000000e+00	2.000000e+00	5.331500e+02	7.600000e-01	2.400000e-01	0.000000e+00	3.322259e-03	0.000000e+00	4.956391e-03	0.000000e+00	2.522445e-02	5.032287e-02	1.000000e+00	5.032287e-02	2.707783e-09	2.707897e-09	1.372690e-06	9.824557e-01	1.645534e-09	5.069319e+02	5.463215e-07	1.000000e+09	8.341737e+02	1.000000e+00	1.000000e+00	0.000000e+00	2.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.000000e+00	1.000000e+02	3.141593e+00	5.000000e-01	3.333333e-01	6.306042e-05	4.956391e-03	2.822427e+00	2.992638e+03	1.000000e+00	7.859749e+01	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.645569e-09	5.144145e-08	3.055164e-04	1.645569e+11	5.144145e+12	3.126059e+01	1.000000e+00	1.000000e+00	2.026806e-02	8.035085e-01	8.035085e-01	1.000000e+00	-8.313580e-42	-6.591685e-40	-3.295842e-40	2.000000e+00	2.033112e-02	2.522445e-02	2.842695e+00	2.033112e-02	2.522445e-02	2.842695e+00	6.306042e-05	4.956391e-03	2.822427e+00	2.026806e-02	2.026806e-02	2.026806e-02	2.026806e-02	2.026806e-02	2.026806e-02	1.645569e-09	5.144145e-08	3.126059e+01	1.645569e-09	5.144145e-08	3.126059e+01	0.000000e+00	0.000000e+00	1.000000e+00	1.964915e-01	8.035085e-01	5.331500e+02	
9.080000e+03	1.000000e+00	5.000000e+00	5.000000e+00	1.982200e+02	2.457621e+02	2.228972e+04	1.553648e+04	1.129400e+05	7.269345e+00	7.837996e+01	5.697710e+02	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	3.218688e-02	5.160934e-01	1.000000e+00	1.000000e+00	3.218688e-02	5.000000e-01	0.000000e+00	2.000000e+00	2.000000e+00	5.331500e+02	7.600000e-01	2.400000e-01	0.000000e+00	3.322259e-03	0.000000e+00	4.942674e-03	0.000000e+00	2.522445e-02	5.032287e-02	1.000000e+00	5.032287e-02	2.700289e-09	2.700403e-09	1.370790e-06	9.797368e-01	1.643256e-09	5.076348e+02	5.463215e-07	1.000000e+09	8.341737e+02	1.000000e+00	1.000000e+00	0.000000e+00	2.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.000000e+00	1.000000e+02	3.141593e+00	5.000000e-01	3.333333e-01	6.306042e-05	4.942674e-03	2.816192e+00	2.988436e+03	1.000000e+00	7.837996e+01	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.643290e-09	5.105466e-08	3.056701e-04	1.643290e+11	5.105466e+12	3.106856e+01	1.000000e+00	1.000000e+00	2.028177e-02	8.040523e-01	8.040523e-01	1.000000e+00	-8.313580e-42	-6.591684e-40	-3.295842e-40	2.000000e+00	2.034483e-02	2.522445e-02	2.836474e+00	2.034483e-02	2.522445e-02	2.836474e+00	6.306042e-05	4.942674e-03	2.816192e+00	2.028177e-02	2.028177e-02	2.028177e-02	2.028177e-02	2.028177e-02	2.028177e-02	1.643290e-09	5.105466e-08	3.106856e+01	1.643290e-09	5.105466e-08	3.106856e+01	0.000000e+00	0.000000e+00	1.000000e+00	1.959477e-01	8.040523e-01	5.331500e+02	
9.090000e+03	1.000000e+00	5.000000e+00	5.000000e+00	1.982200e+02	2.455968e+02	2.224093e+04	1.549342e+04	1.130037e+05	7.293656e+00	7.816274e+01	5.700921e+02	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	3.238689e-02	5.161934e-01	1.000000e+00	1.000000e+00	3.238689e-02	5.000000e-01	0.000000e+00	2.000000e+00	2.000000e+00	5.331500e+02	7.600000e-01	2.400000e-01	0.000000e+00	3.322259e-03	0.000000e+00	4.928976e-03	0.000000e+00	2.522445e-02	5.032287e-02	1.000000e+00	5.032287e-02	2.692805e-09	2.692919e-09	1.368889e-06	9.770215e-01	1.640977e-09	5.083397e+02	5.463215e-07	1.000000e+09	8.341737e+02	1.000000e+00	1.000000e+00	0.000000e+00	2.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.000000e+00	1.000000e+02	3.141593e+00	5.000000e-01	3.333333e-01	6.306042e-05	4.928976e-03	2.809970e+00	2.984249e+03	1.000000e+00	7.816274e+01	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.641012e-09	5.066901e-08	3.058253e-04	1.641012e+11	5.066901e+12	3.087669e+01	1.000000e+00	1.000000e+00	2.029547e-02	8.045953e-01	8.045953e-01	1.000000e+00	-8.313580e-42	-6.591684e-40	-3.295842e-40	2.000000e+00	2.035853e-02	2.522445e-02	2.830266e+00	2.035853e-02	2.522445e-02	2.830266e+00	6.306042e-05	4.928976e-03	2.809970e+00	2.029547e-02	2.029547e-02	2.029547e-02	2.029547e-02	2.029547e-02	2.029547e-02	1.641012e-09	5.066901e-08	3.087669e+01	1.641012e-09	5.066901e-08	3.087669e+01	0.000000e+00	0.000000e+00	1.000000e+00	1.954047e-01	8.045953e-01	5.331500e+02	
9.100000e+03	1.000000e+00	5.000000e+00	5.000000e+00	1.982200e+02	2.454319e+02	2.219225e+04	1.545042e+04	1.130678e+05	7.318104e+00	7.794582e+01	5.704156e+02	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	3.258924e-02	5.162946e-01	1.000000e+00	1.000000e+00	3.258924e-02	5.000000e-01	0.000000e+00	2.000000e+00	2.000000e+00	5.331500e+02	7.600000e-01	2.400000e-01	0.000000e+00	3.322259e-03	0.000000e+00	4.915297e-03	0.000000e+00	2.522445e-02	5.032287e-02	1.000000e+00	5.032287e-02	2.685332e-09	2.685446e-09	1.366988e-06	9.743101e-01	1.638698e-09	5.090465e+02	5.463215e-07	1.000000e+09	8.341737e+02	1.000000e+00	1.000000e+00	0.000000e+00	2.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.000000e+00	1.000000e+02	3.141593e+00	5.000000e-01	3.333333e-01	6.306043e-05	4.915297e-03	2.803762e+00	2.980078e+03	1.000000e+00	7.794582e+01	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.638733e-09	5.028449e-08	3.059821e-04	1.638733e+11	5.028449e+12	3.068498e+01	1.000000e+00	1.000000e+00	2.030915e-02	8.051376e-01	8.051376e-01	1.000000e+00	-8.313580e-42	-6.591684e-40	-3.295842e-40	2.000000e+00	2.037221e-02	2.522445e-02	2.824071e+00	2.037221e-02	2.522445e-02	2.824071e+00	6.306043e-05	4.915297e-03	2.803762e+00	2.030915e-02	2.030915e-02	2.030915e-02	2.030915e-02	2.030915e-02	2.030915e-02	1.638733e-09	5.028449e-08	3.068498e+01	1.638733e-09	5.028449e-08	3.068498e+01	0.000000e+00	0.000000e+00	1.000000e+00	1.948624e-01	8.051376e-01	5.331500e+02	
9.110000e+03	1.000000e+00	5.000000e+00	5.000000e+00	1.982200e+02	2.452674e+02	2.214368e+04	1.540748e+04	1.131324e+05	7.342689e+00	7.772920e+01	5.707414e+02	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	3.279396e-02	5.163970e-01	1.000000e+00	1.000000e+00	3.279396e-02	5.000000e-01	0.000000e+00	2.000000e+00	2.000000e+00	5.331500e+02	7.600000e-01	2.400000e-01	0.000000e+00	3.322259e-03	0.000000e+00	4.901637e-03	0.000000e+00	2.522445e-02	5.032287e-02	1.000000e+00	5.032287e-02	2.677869e-09	2.677983e-09	1.365087e-06	9.716024e-01	1.636420e-09	5.097554e+02	5.463215e-07	1.000000e+09	8.341737e+02	1.000000e+00	1.000000e+00	0.000000e+00	2.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.000000e+00	1.000000e+02	3.141593e+00	5.000000e-01	3.333333e-01	6.306043e-05	4.901637e-03	2.797567e+00	2.975921e+03	1.000000e+00	7.772920e+01	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.636455e-09	4.990110e-08	3.061405e-04	1.636455e+11	4.990110e+12	3.049342e+01	1.000000e+00	1.000000e+00	2.032281e-02	8.056791e-01	8.056791e-01	1.000000e+00	-8.313580e-42	-6.591684e-40	-3.295842e-40	2.000000e+00	2.038587e-02	2.522445e-02	2.817890e+00	2.038587e-02	2.522445e-02	2.817890e+00	6.306043e-05	4.901637e-03	2.797567e+00	2.032281e-02	2.032281e-02	2.032281e-02	2.032281e-02	2.032281e-02	2.032281e-02	1.636455e-09	4.990110e-08	3.049342e+01	1.636455e-09	4.990110e-08	3.049342e+01	0.000000e+00	0.000000e+00	1.000000e+00	1.943209e-01	8.056791e-01	5.331500e+02	
9.120000e+03	1.000000e+00	5.000000e+00	5.000000e+00	1.982200e+02	2.451034e+02	2.209521e+04	1.536460e+04	1.131974e+05	7.367413e+00	7.751288e+01	5.710694e+02	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	3.300110e-02	5.165005e-01	1.000000e+00	1.000000e+00	3.300110e-02	5.000000e-01	0.000000e+00	2.000000e+00	2.000000e+00	5.331500e+02	7.600000e-01	2.400000e-01	0.000000e+00	3.322259e-03	0.000000e+00	4.887996e-03	0.000000e+00	2.522445e-02	5.032287e-02	1.000000e+00	5.032287e-02	2.670417e-09	2.670531e-09	1.363187e-06	9.688985e-01	1.634141e-09	5.104662e+02	5.463215e-07	1.000000e+09	8.341737e+02	1.000000e+00	1.000000e+00	0.000000e+00	2.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.000000e+00	1.000000e+02	3.141593e+00	5.000000e-01	3.333333e-01	6.306043e-05	4.887996e-03	2.791385e+00	2.971780e+03	1.000000e+00	7.751288e+01	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.634176e-09	4.951884e-08	3.063004e-04	1.634176e+11	4.951884e+12	3.030202e+01	1.000000e+00	1.000000e+00	2.033645e-02	8.062199e-01	8.062199e-01	1.000000e+00	-8.313580e-42	-6.591684e-40	-3.295842e-40	2.000000e+00	2.039951e-02	2.522445e-02	2.811721e+00	2.039951e-02	2.522445e-02	2.811721e+00	6.306043e-05	4.887996e-03	2.791385e+00	2.033645e-02	2.033645e-02	2.033645e-02	2.033645e-02	2.033645e-02	2.033645e-02	1.634176e-09	4.951884e-08	3.030202e+01	1.634176e-09	4.951884e-08	3.030202e+01	0.000000e+00	0.000000e+00	1.000000e+00	1.937801e-01	8.062199e-01	5.331500e+02	
9.130000e+03	1.000000e+00	5.000000e+00	5.000000e+00	1.982200e+02	2.449398e+02	2.204683e+04	1.532179e+04	1.132629e+05	7.392275e+00	7.729687e+01	5.713997e+02	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	3.321069e-02	5.166053e-01	1.000000e+00	1.000000e+00	3.321069e-02	5.000000e-01	0.000000e+00	2.000000e+00	2.000000e+00	5.331500e+02	7.600000e-01	2.400000e-01	0.000000e+00	3.322259e-03	0.000000e+00	4.874374e-03	0.000000e+00	2.522445e-02	5.032287e-02	1.000000e+00	5.032287e-02	2.662975e-09	2.663089e-09	1.361286e-06	9.661983e-01	1.631862e-09	5.111789e+02	5.463215e-07	1.000000e+09	8.341737e+02	1.000000e+00	1.000000e+00	0.000000e+00	2.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.000000e+00	1.000000e+02	3.141593e+00	5.000000e-01	3.333333e-01	6.306043e-05	4.874374e-03	2.785216e+00	2.967655e+03	1.000000e+00	7.729687e+01	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.631897e-09	4.913771e-08	3.064619e-04	1.631897e+11	4.913771e+12	3.011078e+01	1.000000e+00	1.000000e+00	2.035008e-02	8.067600e-01	8.067600e-01	1.000000e+00	-8.313580e-42	-6.591684e-40	-3.295842e-40	2.000000e+00	2.041314e-02	2.522445e-02	2.805566e+00	2.041314e-02	2.522445e-02	2.805566e+00	6.306043e-05	4.874374e-03	2.785216e+00	2.035008e-02	2.035008e-02	2.035008e-02	2.035008e-02	2.035008e-02	2.035008e-02	1.631897e-09	4.913771e-08	3.011078e+01	1.631897e-09	4.913771e-08	3.011078e+01	0.000000e+00	0.000000e+00	1.000000e+00	1.932400e-01	8.067600e-01	5.331500e+02	
9.140000e+03	1.000000e+00	5.000000e+00	5.000000e+00	1.982200e+02	2.447767e+02	2.199857e+04	1.527903e+04	1.133288e+05	7.417279e+00	7.708115e+01	5.717324e+02	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	3.342279e-02	5.167114e-01	1.000000e+00	1.000000e+00	3.342279e-02	5.000000e-01	0.000000e+00	2.000000e+00	2.000000e+00	5.331500e+02	7.600000e-01	2.400000e-01	0.000000e+00	3.322259e-03	0.000000e+00	4.860771e-03	0.000000e+00	2.522445e-02	5.032287e-02	1.000000e+00	5.032287e-02	2.655544e-09	2.655657e-09	1.359385e-06	9.635020e-01	1.629584e-09	5.118937e+02	5.463215e-07	1.000000e+09	8.341737e+02	1.000000e+00	1.000000e+00	0.000000e+00	2.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.000000e+00	1.000000e+02	3.141593e+00	5.000000e-01	3.333333e-01	6.306043e-05	4.860771e-03	2.779060e+00	2.963544e+03	1.000000e+00	7.708115e+01	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.629619e-09	4.875771e-08	3.066249e-04	1.629619e+11	4.875771e+12	2.991970e+01	1.000000e+00	1.000000e+00	2.036368e-02	8.072992e-01	8.072992e-01	1.000000e+00	-8.313580e-42	-6.591684e-40	-3.295842e-40	2.000000e+00	2.042674e-02	2.522445e-02	2.799424e+00	2.042674e-02	2.522445e-02	2.799424e+00	6.306043e-05	4.860771e-03	2.779060e+00	2.036368e-02	2.036368e-02	2.036368e-02	2.036368e-02	2.036368e-02	2.036368e-02	1.629619e-09	4.875771e-08	2.991970e+01	1.629619e-09	4.875771e-08	2.991970e+01	0.000000e+00	0.000000e+00	1.000000e+00	1.927008e-01	8.072992e-01	5.331500e+02	
9.150000e+03	1.000000e+00	5.000000e+00	5.000000e+00	1.982200e+02	2.446141e+02	2.195040e+04	1.523633e+04	1.133952e+05	7.442423e+00	7.686574e+01	5.720673e+02	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	3.363745e-02	5.168187e-01	1.000000e+00	1.000000e+00	3.363745e-02	5.000000e-01	0.000000e+00	2.000000e+00	2.000000e+00	5.331500e+02	7.600000e-01	2.400000e-01	0.000000e+00	3.322259e-03	0.000000e+00	4.847187e-03	0.000000e+00	2.522445e-02	5.032287e-02	1.000000e+00	5.032287e-02	2.648122e-09	2.648236e-09	1.357484e-06	9.608093e-01	1.627305e-09	5.126105e+02	5.463215e-07	1.000000e+09	8.341737e+02	1.000000e+00	1.000000e+00	0.000000e+00	2.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.000000e+00	1.000000e+02	3.141593e+00	5.000000e-01	3.333333e-01	6.306043e-05	4.847187e-03	2.772917e+00	2.959448e+03	1.000000e+00	7.686574e+01	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.627340e-09	4.837883e-08	3.067895e-04	1.627340e+11	4.837883e+12	2.972877e+01	1.000000e+00	1.000000e+00	2.037726e-02	8.078378e-01	8.078378e-01	1.000000e+00	-8.313580e-42	-6.591684e-40	-3.295842e-40	2.000000e+00	2.044032e-02	2.522445e-02	2.793294e+00	2.044032e-02	2.522445e-02	2.793294e+00	6.306043e-05	4.847187e-03	2.772917e+00	2.037726e-02	2.037726e-02	2.037726e-02	2.037726e-02	2.037726e-02	2.037726e-02	1.627340e-09	4.837883e-08	2.972877e+01	1.627340e-09	4.837883e-08	2.972877e+01	0.000000e+00	0.000000e+00	1.000000e+00	1.921622e-01	8.078378e-01	5.331500e+02	
9.160000e+03	1.000000e+00	5.000000e+00	5.000000e+00	1.982200e+02	2.444518e+02	2.190234e+04	1.519369e+04	1.134620e+05	7.467709e+00	7.665063e+01	5.724046e+02	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	3.385469e-02	5.169273e-01	1.000000e+00	1.000000e+00	3.385469e-02	5.000000e-01	0.000000e+00	2.000000e+00	2.000000e+00	5.331500e+02	7.600000e-01	2.400000e-01	0.000000e+00	3.322259e-03	0.000000e+00	4.833622e-03	0.000000e+00	2.522445e-02	5.032287e-02	1.000000e+00	5.032287e-02	2.640711e-09	2.640825e-09	1.355584e-06	9.581205e-01	1.625027e-09	5.133293e+02	5.463215e-07	1.000000e+09	8.341737e+02	1.000000e+00	1.000000e+00	0.000000e+00	2.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.000000e+00	1.000000e+02	3.141593e+00	5.000000e-01	3.333333e-01	6.306043e-05	4.833622e-03	2.766787e+00	2.955368e+03	1.000000e+00	7.665063e+01	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.625062e-09	4.800107e-08	3.069556e-04	1.625062e+11	4.800107e+12	2.953800e+01	1.000000e+00	1.000000e+00	2.039083e-02	8.083755e-01	8.083755e-01	1.000000e+00	-8.313580e-42	-6.591684e-40	-3.295842e-40	2.000000e+00	2.045389e-02	2.522445e-02	2.787178e+00	2.045389e-02	2.522445e-02	2.787178e+00	6.306043e-05	4.833622e-03	2.766787e+00	2.039083e-02	2.039083e-02	2.039083e-02	2.039083e-02	2.039083e-02	2.039083e-02	1.625062e-09	4.800107e-08	2.953800e+01	1.625062e-09	4.800107e-08	2.953800e+01	0.000000e+00	0.000000e+00	1.000000e+00	1.916245e-01	8.083755e-01	5.331500e+02	
9.170000e+03	1.000000e+00	5.000000e+00	5.000000e+00	1.982200e+02	2.442900e+02	2.185438e+04	1.515111e+04	1.135294e+05	7.493139e+00	7.643582e+01	5.727442e+02	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	3.407458e-02	5.170373e-01	1.000000e+00	1.000000e+00	3.407458e-02	5.000000e-01	0.000000e+00	2.000000e+00	2.000000e+00	5.331500e+02	7.600000e-01	2.400000e-01	0.000000e+00	3.322259e-03	0.000000e+00	4.820076e-03	0.000000e+00	2.522445e-02	5.032287e-02	1.000000e+00	5.032287e-02	2.633311e-09	2.633425e-09	1.353683e-06	9.554354e-01	1.622748e-09	5.140501e+02	5.463215e-07	1.000000e+09	8.341737e+02	1.000000e+00	1.000000e+00	0.000000e+00	2.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.000000e+00	1.000000e+02	3.141593e+00	5.000000e-01	3.333333e-01	6.306043e-05	4.820076e-03	2.760671e+00	2.951302e+03	1.000000e+00	7.643582e+01	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.622783e-09	4.762444e-08	3.071233e-04	1.622783e+11	4.762444e+12	2.934739e+01	1.000000e+00	1.000000e+00	2.040437e-02	8.089126e-01	8.089126e-01	1.000000e+00	-8.313580e-42	-6.591684e-40	-3.295842e-40	2.000000e+00	2.046744e-02	2.522445e-02	2.781075e+00	2.046744e-02	2.522445e-02	2.781075e+00	6.306043e-05	4.820076e-03	2.760671e+00	2.040437e-02	2.040437e-02	2.040437e-02	2.040437e-02	2.040437e-02	2.040437e-02	1.622783e-09	4.762444e-08	2.934739e+01	1.622783e-09	4.762444e-08	2.934739e+01	0.000000e+00	0.000000e+00	1.000000e+00	1.910874e-01	8.089126e-01	5.331500e+02	
9.180000e+03	1.000000e+00	5.000000e+00	5.000000e+00	1.982200e+02	2.441287e+02	2.180652e+04	1.510859e+04	1.135971e+05	7.518714e+00	7.622131e+01	5.730862e+02	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	3.429717e-02	5.171486e-01	1.000000e+00	1.000000e+00	3.429717e-02	5.000000e-01	0.000000e+00	2.000000e+00	2.000000e+00	5.331500e+02	7.600000e-01	2.400000e-01	0.000000e+00	3.322259e-03	0.000000e+00	4.806549e-03	0.000000e+00	2.522445e-02	5.032287e-02	1.000000e+00	5.032287e-02	2.625921e-09	2.626035e-09	1.351782e-06	9.527541e-01	1.620469e-09	5.147729e+02	5.463215e-07	1.000000e+09	8.341737e+02	1.000000e+00	1.000000e+00	0.000000e+00	2.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.000000e+00	1.000000e+02	3.141593e+00	5.000000e-01	3.333333e-01	6.306043e-05	4.806549e-03	2.754567e+00	2.947252e+03	1.000000e+00	7.622131e+01	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.620505e-09	4.724893e-08	3.072927e-04	1.620505e+11	4.724893e+12	2.915693e+01	1.000000e+00	1.000000e+00	2.041790e-02	8.094488e-01	8.094488e-01	1.000000e+00	-8.313580e-42	-6.591683e-40	-3.295842e-40	2.000000e+00	2.048096e-02	2.522445e-02	2.774985e+00	2.048096e-02	2.522445e-02	2.774985e+00	6.306043e-05	4.806549e-03	2.754567e+00	2.041790e-02	2.041790e-02	2.041790e-02	2.041790e-02	2.041790e-02	2.041790e-02	1.620505e-09	4.724893e-08	2.915693e+01	1.620505e-09	4.724893e-08	2.915693e+01	0.000000e+00	0.000000e+00	1.000000e+00	1.905512e-01	8.094488e-01	5.331500e+02	
9.190000e+03	1.000000e+00	5.000000e+00	5.000000e+00	1.982200e+02	2.439678e+02	2.175876e+04	1.506613e+04	1.136654e+05	7.544433e+00	7.600710e+01	5.734305e+02	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	3.452250e-02	5.172612e-01	1.000000e+00	1.000000e+00	3.452250e-02	5.000000e-01	0.000000e+00	2.000000e+00	2.000000e+00	5.331500e+02	7.600000e-01	2.400000e-01	0.000000e+00	3.322259e-03	0.000000e+00	4.793041e-03	0.000000e+00	2.522445e-02	5.032287e-02	1.000000e+00	5.032287e-02	2.618541e-09	2.618655e-09	1.349882e-06	9.500766e-01	1.618191e-09	5.154978e+02	5.463215e-07	1.000000e+09	8.341737e+02	1.000000e+00	1.000000e+00	0.000000e+00	2.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.000000e+00	1.000000e+02	3.141593e+00	5.000000e-01	3.333333e-01	6.306044e-05	4.793041e-03	2.748476e+00	2.943216e+03	1.000000e+00	7.600710e+01	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.618226e-09	4.687453e-08	3.074635e-04	1.618226e+11	4.687453e+12	2.896662e+01	1.000000e+00	1.000000e+00	2.043141e-02	8.099843e-01	8.099843e-01	1.000000e+00	-8.313580e-42	-6.591683e-40	-3.295842e-40	2.000000e+00	2.049447e-02	2.522445e-02	2.768907e+00	2.049447e-02	2.522445e-02	2.768907e+00	6.306044e-05	4.793041e-03	2.748476e+00	2.043141e-02	2.043141e-02	2.043141e-02	2.043141e-02	2.043141e-02	2.043141e-02	1.618226e-09	4.687453e-08	2.896662e+01	1.618226e-09	4.687453e-08	2.896662e+01	0.000000e+00	0.000000e+00	1.000000e+00	1.900157e-01	8.099843e-01	5.331500e+02	
